offset,result,steps,price
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,2,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,10,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,5,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,6,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,3,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,3,1002.6
0.01,SUCCESS,0,1002.61
0.05,SUCCESS,5,1002.65
0.1,SUCCESS,1,1002.69
0.12,SUCCESS,1,1002.69
0.25,TIMEOUT,51,
0.0,SUCCESS,26,1002.8
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,2,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,17,1002.8
0.01,SUCCESS,4,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,13,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,6,1002.89
0.0,SUCCESS,8,1002.8
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,17,1002.8
0.01,SUCCESS,3,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,20,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,1,1002.89
0.0,SUCCESS,18,1002.8
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,3,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,18,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,4,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,2,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,11,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,2,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,12,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,2,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,1,1002.89
0.0,SUCCESS,11,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,4,1002.85
0.1,SUCCESS,2,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,12,1002.8
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,15,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,4,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,1,1002.89
0.0,SUCCESS,16,1002.8
0.01,SUCCESS,3,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,13,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,16,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,2,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,13,1002.8
0.01,SUCCESS,2,1002.81
0.05,SUCCESS,3,1002.85
0.1,SUCCESS,2,1002.89
0.12,SUCCESS,1,1002.89
0.25,TIMEOUT,51,
0.0,SUCCESS,27,1003.7
0.01,SUCCESS,1,1003.71
0.05,SUCCESS,0,1003.75
0.1,SUCCESS,1,1003.79
0.12,SUCCESS,1,1003.79
0.25,SUCCESS,2,1003.79
0.0,SUCCESS,14,1003.7
0.01,SUCCESS,5,1003.71
0.05,SUCCESS,0,1003.75
0.1,SUCCESS,1,1003.79
0.12,SUCCESS,0,1003.79
0.25,SUCCESS,0,1003.79
0.0,SUCCESS,27,1003.7
0.01,SUCCESS,2,1003.71
0.05,SUCCESS,0,1003.75
0.1,SUCCESS,2,1003.79
0.12,SUCCESS,0,1003.79
0.25,SUCCESS,0,1003.79
0.0,SUCCESS,18,1003.7
0.01,SUCCESS,0,1003.71
0.05,SUCCESS,6,1003.75
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1004.29
0.25,SUCCESS,2,1004.29
0.0,SUCCESS,23,1004.2
0.01,SUCCESS,0,1004.21
0.05,SUCCESS,1,1004.25
0.1,SUCCESS,0,1004.29
0.12,SUCCESS,1,1004.29
0.25,TIMEOUT,51,
0.0,SUCCESS,27,1004.3
0.01,SUCCESS,2,1004.31
0.05,SUCCESS,1,1004.35
0.1,SUCCESS,1,1004.39
0.12,SUCCESS,3,1004.39
0.25,SUCCESS,1,1004.39
0.0,SUCCESS,20,1004.3
0.01,SUCCESS,1,1004.31
0.05,SUCCESS,2,1004.35
0.1,SUCCESS,1,1004.39
0.12,SUCCESS,1,1004.39
0.25,SUCCESS,0,1004.39
0.0,SUCCESS,25,1004.3
0.01,SUCCESS,2,1004.31
0.05,SUCCESS,2,1004.35
0.1,SUCCESS,3,1004.39
0.12,SUCCESS,3,1004.39
0.25,SUCCESS,1,1004.39
0.0,SUCCESS,7,1004.3
0.01,SUCCESS,0,1004.31
0.05,SUCCESS,0,1004.35
0.1,SUCCESS,0,1004.39
0.12,SUCCESS,4,1004.39
0.25,SUCCESS,2,1004.39
0.0,SUCCESS,2,1004.3
0.01,SUCCESS,1,1004.31
0.05,SUCCESS,1,1004.35
0.1,SUCCESS,2,1004.39
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1004.69
0.0,SUCCESS,19,1004.6
0.01,SUCCESS,1,1004.61
0.05,SUCCESS,1,1004.65
0.1,SUCCESS,0,1004.69
0.12,SUCCESS,0,1004.69
0.25,SUCCESS,0,1004.69
0.0,SUCCESS,20,1004.6
0.01,SUCCESS,0,1004.61
0.05,SUCCESS,0,1004.65
0.1,SUCCESS,2,1004.69
0.12,SUCCESS,5,1004.69
0.25,TIMEOUT,51,
0.0,SUCCESS,26,1004.7
0.01,SUCCESS,0,1004.71
0.05,SUCCESS,2,1004.75
0.1,SUCCESS,4,1004.79
0.12,SUCCESS,3,1004.79
0.25,SUCCESS,2,1004.79
0.0,SUCCESS,27,1004.7
0.01,SUCCESS,2,1004.71
0.05,SUCCESS,7,1004.75
0.1,TIMEOUT,51,
0.12,SUCCESS,2,1004.99
0.25,SUCCESS,0,1004.99
0.0,SUCCESS,24,1004.9
0.01,SUCCESS,0,1004.91
0.05,SUCCESS,0,1004.95
0.1,SUCCESS,8,1004.99
0.12,SUCCESS,0,1004.99
0.25,SUCCESS,0,1004.99
0.0,SUCCESS,14,1004.9
0.01,SUCCESS,3,1004.91
0.05,SUCCESS,1,1004.95
0.1,SUCCESS,2,1004.99
0.12,SUCCESS,0,1004.99
0.25,SUCCESS,1,1004.99
0.0,SUCCESS,9,1004.9
0.01,SUCCESS,6,1004.91
0.05,SUCCESS,0,1004.95
0.1,SUCCESS,3,1004.99
0.12,SUCCESS,1,1004.99
0.25,SUCCESS,2,1004.99
0.0,SUCCESS,6,1004.9
0.01,SUCCESS,0,1004.91
0.05,SUCCESS,0,1004.95
0.1,SUCCESS,2,1004.99
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1005.19
0.0,SUCCESS,33,1005.1
0.01,SUCCESS,1,1005.11
0.05,SUCCESS,1,1005.15
0.1,SUCCESS,3,1005.19
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1005.69
0.0,SUCCESS,21,1005.6
0.01,SUCCESS,0,1005.61
0.05,SUCCESS,1,1005.65
0.1,SUCCESS,3,1005.69
0.12,SUCCESS,0,1005.69
0.25,TIMEOUT,51,
0.0,SUCCESS,31,1005.9
0.01,SUCCESS,2,1005.91
0.05,SUCCESS,0,1005.95
0.1,SUCCESS,1,1005.99
0.12,SUCCESS,2,1005.99
0.25,SUCCESS,0,1005.99
0.0,SUCCESS,11,1005.9
0.01,SUCCESS,1,1005.91
0.05,SUCCESS,3,1005.95
0.1,SUCCESS,2,1005.99
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1006.09
0.0,SUCCESS,22,1006.0
0.01,SUCCESS,1,1006.01
0.05,SUCCESS,2,1006.05
0.1,SUCCESS,0,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,2,1006.09
0.0,SUCCESS,15,1006.0
0.01,SUCCESS,1,1006.01
0.05,SUCCESS,2,1006.05
0.1,SUCCESS,2,1006.09
0.12,SUCCESS,1,1006.09
0.25,SUCCESS,0,1006.09
0.0,SUCCESS,11,1006.0
0.01,SUCCESS,0,1006.01
0.05,SUCCESS,2,1006.05
0.1,SUCCESS,1,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,1,1006.09
0.0,SUCCESS,16,1006.0
0.01,SUCCESS,0,1006.01
0.05,SUCCESS,1,1006.05
0.1,SUCCESS,0,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,2,1006.09
0.0,SUCCESS,12,1006.0
0.01,SUCCESS,0,1006.01
0.05,SUCCESS,0,1006.05
0.1,SUCCESS,0,1006.09
0.12,SUCCESS,1,1006.09
0.25,SUCCESS,5,1006.09
0.0,SUCCESS,10,1006.0
0.01,SUCCESS,1,1006.01
0.05,SUCCESS,0,1006.05
0.1,SUCCESS,4,1006.09
0.12,SUCCESS,5,1006.09
0.25,SUCCESS,1,1006.09
0.0,SUCCESS,2,1006.0
0.01,SUCCESS,0,1006.01
0.05,SUCCESS,0,1006.05
0.1,SUCCESS,1,1006.09
0.12,SUCCESS,1,1006.09
0.25,SUCCESS,0,1006.09
0.0,SUCCESS,1,1005.7
0.01,SUCCESS,0,1005.71
0.05,SUCCESS,0,1005.75
0.1,SUCCESS,0,1005.79
0.12,SUCCESS,2,1005.79
0.25,SUCCESS,2,1005.69
0.0,SUCCESS,5,1005.5
0.01,SUCCESS,0,1005.51
0.05,SUCCESS,0,1005.55
0.1,SUCCESS,0,1005.59
0.12,SUCCESS,0,1005.59
0.25,SUCCESS,0,1005.59
0.0,SUCCESS,7,1005.5
0.01,SUCCESS,2,1005.51
0.05,SUCCESS,0,1005.55
0.1,SUCCESS,0,1005.59
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1005.89
0.0,SUCCESS,21,1005.8
0.01,SUCCESS,2,1005.81
0.05,SUCCESS,0,1005.85
0.1,SUCCESS,0,1005.89
0.12,SUCCESS,2,1005.89
0.25,SUCCESS,1,1005.89
0.0,SUCCESS,16,1005.8
0.01,SUCCESS,1,1005.81
0.05,SUCCESS,6,1005.85
0.1,SUCCESS,2,1005.89
0.12,SUCCESS,0,1005.89
0.25,SUCCESS,1,1005.89
0.0,SUCCESS,10,1005.8
0.01,SUCCESS,0,1005.81
0.05,SUCCESS,1,1005.85
0.1,SUCCESS,2,1005.89
0.12,SUCCESS,1,1005.89
0.25,SUCCESS,2,1005.89
0.0,SUCCESS,9,1005.8
0.01,SUCCESS,1,1005.81
0.05,SUCCESS,1,1005.85
0.1,SUCCESS,2,1005.89
0.12,SUCCESS,1,1005.89
0.25,SUCCESS,0,1005.89
0.0,SUCCESS,7,1005.8
0.01,SUCCESS,0,1005.81
0.05,SUCCESS,0,1005.85
0.1,SUCCESS,1,1005.89
0.12,SUCCESS,0,1005.89
0.25,SUCCESS,3,1005.89
0.0,SUCCESS,12,1005.8
0.01,SUCCESS,1,1005.81
0.05,SUCCESS,0,1005.85
0.1,SUCCESS,1,1005.89
0.12,SUCCESS,0,1005.89
0.25,SUCCESS,0,1005.89
0.0,SUCCESS,13,1005.8
0.01,SUCCESS,0,1005.81
0.05,SUCCESS,0,1005.85
0.1,SUCCESS,1,1005.89
0.12,SUCCESS,0,1005.89
0.25,SUCCESS,1,1005.89
0.0,SUCCESS,19,1005.8
0.01,SUCCESS,0,1005.81
0.05,SUCCESS,0,1005.85
0.1,SUCCESS,2,1005.89
0.12,SUCCESS,3,1005.89
0.25,SUCCESS,0,1005.89
0.0,SUCCESS,15,1005.8
0.01,SUCCESS,1,1005.81
0.05,SUCCESS,2,1005.85
0.1,SUCCESS,0,1005.89
0.12,SUCCESS,0,1005.89
0.25,SUCCESS,9,1005.89
0.0,SUCCESS,11,1005.8
0.01,SUCCESS,1,1005.81
0.05,SUCCESS,2,1005.85
0.1,SUCCESS,2,1005.89
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1006.09
0.0,SUCCESS,23,1006.0
0.01,SUCCESS,2,1006.01
0.05,SUCCESS,0,1006.05
0.1,SUCCESS,0,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,1,1006.09
0.0,SUCCESS,13,1006.0
0.01,SUCCESS,1,1006.01
0.05,SUCCESS,0,1006.05
0.1,SUCCESS,0,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,0,1006.09
0.0,SUCCESS,6,1006.0
0.01,SUCCESS,0,1006.01
0.05,SUCCESS,1,1006.05
0.1,SUCCESS,4,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,2,1006.09
0.0,SUCCESS,6,1006.0
0.01,SUCCESS,3,1006.01
0.05,SUCCESS,1,1006.05
0.1,SUCCESS,1,1006.09
0.12,SUCCESS,0,1006.09
0.25,SUCCESS,2,1006.09
0.0,SUCCESS,3,1006.0
0.01,SUCCESS,2,1006.01
0.05,SUCCESS,0,1006.05
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,32,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,6,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,23,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,2,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,11,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,2,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,3,1006.29
0.25,SUCCESS,3,1006.29
0.0,SUCCESS,2,1006.2
0.01,SUCCESS,3,1006.21
0.05,SUCCESS,4,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,1,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,3,1006.2
0.01,SUCCESS,4,1006.21
0.05,SUCCESS,1,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,2,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,9,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,2,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,5,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,22,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,18,1006.2
0.01,SUCCESS,6,1006.21
0.05,SUCCESS,2,1006.25
0.1,SUCCESS,5,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,6,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,1,1006.29
0.25,SUCCESS,2,1006.29
0.0,SUCCESS,12,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,1,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,1,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,15,1006.2
0.01,SUCCESS,3,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,5,1006.29
0.12,SUCCESS,2,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,17,1006.2
0.01,SUCCESS,4,1006.21
0.05,SUCCESS,3,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,2,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,10,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,1,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,3,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,12,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,4,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,1,1006.29
0.25,SUCCESS,9,1006.29
0.0,SUCCESS,6,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,16,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,20,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,3,1006.29
0.12,SUCCESS,1,1006.29
0.25,SUCCESS,2,1006.29
0.0,SUCCESS,14,1006.2
0.01,SUCCESS,2,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,2,1006.29
0.0,SUCCESS,14,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,1,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,2,1006.29
0.25,SUCCESS,1,1006.29
0.0,SUCCESS,8,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,6,1006.29
0.12,SUCCESS,3,1006.29
0.25,SUCCESS,2,1006.29
0.0,SUCCESS,7,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,3,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,9,1006.2
0.01,SUCCESS,4,1006.21
0.05,SUCCESS,0,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,3,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,7,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,5,1006.25
0.1,SUCCESS,0,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,5,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,2,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,5,1006.29
0.0,SUCCESS,15,1006.2
0.01,SUCCESS,3,1006.21
0.05,SUCCESS,1,1006.25
0.1,SUCCESS,2,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,0,1006.29
0.0,SUCCESS,8,1006.2
0.01,SUCCESS,0,1006.21
0.05,SUCCESS,3,1006.25
0.1,SUCCESS,1,1006.29
0.12,SUCCESS,0,1006.29
0.25,SUCCESS,2,1006.29
0.0,SUCCESS,16,1006.2
0.01,SUCCESS,1,1006.21
0.05,SUCCESS,1,1006.25
0.1,SUCCESS,4,1006.29
0.12,TIMEOUT,51,
0.25,SUCCESS,2,1006.39
0.0,SUCCESS,24,1006.3
0.01,SUCCESS,3,1006.31
0.05,SUCCESS,1,1006.35
0.1,SUCCESS,0,1006.39
0.12,SUCCESS,3,1006.39
0.25,SUCCESS,0,1006.39
0.0,SUCCESS,27,1006.3
0.01,SUCCESS,1,1006.31
0.05,SUCCESS,1,1006.35
0.1,SUCCESS,3,1006.39
0.12,SUCCESS,1,1006.39
0.25,SUCCESS,1,1006.39
0.0,SUCCESS,13,1006.3
0.01,SUCCESS,1,1006.31
0.05,SUCCESS,0,1006.35
0.1,SUCCESS,5,1006.39
0.12,SUCCESS,3,1006.39
0.25,SUCCESS,1,1006.39
0.0,SUCCESS,8,1006.3
0.01,SUCCESS,0,1006.31
0.05,SUCCESS,3,1006.35
0.1,SUCCESS,0,1006.39
0.12,SUCCESS,1,1006.39
0.25,SUCCESS,1,1006.39
0.0,SUCCESS,6,1006.3
0.01,SUCCESS,2,1006.31
0.05,SUCCESS,5,1006.35
0.1,SUCCESS,1,1006.39
0.12,SUCCESS,0,1006.39
0.25,SUCCESS,0,1006.39
0.0,SUCCESS,4,1006.3
0.01,SUCCESS,1,1006.31
0.05,SUCCESS,5,1006.35
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1006.59
0.25,SUCCESS,1,1006.59
0.0,SUCCESS,27,1006.5
0.01,SUCCESS,0,1006.51
0.05,SUCCESS,3,1006.55
0.1,SUCCESS,3,1006.59
0.12,SUCCESS,0,1006.59
0.25,SUCCESS,0,1006.59
0.0,SUCCESS,10,1006.5
0.01,SUCCESS,3,1006.51
0.05,SUCCESS,1,1006.55
0.1,SUCCESS,2,1006.59
0.12,SUCCESS,6,1006.59
0.25,SUCCESS,1,1006.59
0.0,SUCCESS,14,1006.5
0.01,SUCCESS,0,1006.51
0.05,SUCCESS,0,1006.55
0.1,SUCCESS,4,1006.59
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1006.79
0.0,SUCCESS,20,1006.7
0.01,SUCCESS,4,1006.71
0.05,SUCCESS,4,1006.75
0.1,SUCCESS,0,1006.79
0.12,SUCCESS,0,1006.79
0.25,SUCCESS,0,1006.79
0.0,SUCCESS,13,1006.7
0.01,SUCCESS,0,1006.71
0.05,SUCCESS,2,1006.75
0.1,SUCCESS,0,1006.79
0.12,SUCCESS,1,1006.79
0.25,SUCCESS,0,1006.79
0.0,SUCCESS,18,1006.7
0.01,SUCCESS,0,1006.71
0.05,SUCCESS,3,1006.75
0.1,SUCCESS,3,1006.79
0.12,SUCCESS,1,1006.79
0.25,SUCCESS,0,1006.79
0.0,SUCCESS,13,1006.7
0.01,SUCCESS,1,1006.71
0.05,SUCCESS,1,1006.75
0.1,SUCCESS,0,1006.79
0.12,SUCCESS,0,1006.79
0.25,SUCCESS,1,1006.79
0.0,SUCCESS,12,1006.7
0.01,SUCCESS,0,1006.71
0.05,SUCCESS,1,1006.75
0.1,SUCCESS,0,1006.79
0.12,SUCCESS,1,1006.79
0.25,TIMEOUT,51,
0.0,SUCCESS,20,1007.0
0.01,SUCCESS,2,1007.01
0.05,SUCCESS,1,1007.05
0.1,SUCCESS,3,1007.09
0.12,SUCCESS,1,1007.09
0.25,SUCCESS,0,1007.09
0.0,SUCCESS,13,1007.0
0.01,SUCCESS,3,1007.01
0.05,SUCCESS,4,1007.05
0.1,SUCCESS,0,1007.09
0.12,SUCCESS,2,1007.09
0.25,TIMEOUT,51,
0.0,SUCCESS,22,1007.3
0.01,SUCCESS,1,1007.31
0.05,SUCCESS,3,1007.35
0.1,SUCCESS,1,1007.39
0.12,SUCCESS,0,1007.39
0.25,SUCCESS,1,1007.39
0.0,SUCCESS,11,1007.3
0.01,SUCCESS,0,1007.31
0.05,SUCCESS,1,1007.35
0.1,SUCCESS,1,1007.39
0.12,SUCCESS,0,1007.39
0.25,SUCCESS,1,1007.39
0.0,SUCCESS,7,1007.3
0.01,SUCCESS,2,1007.31
0.05,SUCCESS,4,1007.35
0.1,SUCCESS,1,1007.39
0.12,TIMEOUT,51,
0.25,SUCCESS,3,1007.79
0.0,SUCCESS,23,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,3,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,2,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,19,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,3,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,19,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,15,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,6,1007.79
0.0,SUCCESS,8,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,4,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,8,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,1,1007.79
0.0,SUCCESS,4,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,4,1007.79
0.12,SUCCESS,2,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,9,1007.7
0.01,SUCCESS,8,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,12,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,2,1007.75
0.1,SUCCESS,0,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,5,1007.79
0.0,SUCCESS,11,1007.7
0.01,SUCCESS,1,1007.71
0.05,SUCCESS,1,1007.75
0.1,SUCCESS,2,1007.79
0.12,SUCCESS,1,1007.79
0.25,SUCCESS,0,1007.79
0.0,SUCCESS,7,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,0,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,2,1007.79
0.0,SUCCESS,12,1007.7
0.01,SUCCESS,0,1007.71
0.05,SUCCESS,3,1007.75
0.1,SUCCESS,1,1007.79
0.12,SUCCESS,0,1007.79
0.25,SUCCESS,4,1007.79
0.0,SUCCESS,18,1007.7
